title,authors,abstract,pdf_url,year,label
Minibatch vs Local SGD for Heterogeneous Distributed Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/45713f6ff2041d3fdfae927b82488db8-Paper.pdf,2020,Optimization
Unsupervised Data Augmentation for Consistency Training,,,https://papers.nips.cc/paper_files/paper/2020/file/44feb0096faa8326192570788b38c1d1-Paper.pdf,2020,Other
Multi-task Causal Learning with Gaussian Processes,,,https://papers.nips.cc/paper_files/paper/2020/file/45c166d697d65080d54501403b433256-Paper.pdf,2020,Other
Subgroup-based Rank-1 Lattice Quasi-Monte Carlo,,,https://papers.nips.cc/paper_files/paper/2020/file/456048afb7253926e1fbb7486e699180-Paper.pdf,2020,Other
Proximity Operator of the Matrix Perspective Function and its Applications,,,https://papers.nips.cc/paper_files/paper/2020/file/45f31d16b1058d586fc3be7207b58053-Paper.pdf,2020,Other
The Power of Comparisons for Actively Learning Linear Classifiers,,,https://papers.nips.cc/paper_files/paper/2020/file/4607f7fff0dce694258e1c637512aa9d-Paper.pdf,2020,Other
On 1/n neural representation and robustness,,,https://papers.nips.cc/paper_files/paper/2020/file/44bf89b63173d40fb39f9842e308b3f9-Paper.pdf,2020,Other
Generative 3D Part Assembly via Dynamic Graph Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/45fbc6d3e05ebd93369ce542e8f2322d-Paper.pdf,2020,Computer Vision
Improving Natural Language Processing Tasks with Human Gaze-Guided Neural Attention,,,https://papers.nips.cc/paper_files/paper/2020/file/460191c72f67e90150a093b4585e7eb4-Paper.pdf,2020,NLP
From Boltzmann Machines to Neural Networks and Back Again,,,https://papers.nips.cc/paper_files/paper/2020/file/464074179972cbbd75a39abc6954cd12-Paper.pdf,2020,Deep Learning
Crush Optimism with Pessimism: Structured Bandits Beyond Asymptotic Optimality,,,https://papers.nips.cc/paper_files/paper/2020/file/46489c17893dfdcf028883202cefd6d1-Paper.pdf,2020,Optimization
Pruning neural networks without any data by iteratively conserving synaptic flow,,,https://papers.nips.cc/paper_files/paper/2020/file/46a4378f835dc8040c8057beb6a2da52-Paper.pdf,2020,Deep Learning
Detecting Interactions from Neural Networks via Topological Analysis,,,https://papers.nips.cc/paper_files/paper/2020/file/473803f0f2ebd77d83ee60daaa61f381-Paper.pdf,2020,Deep Learning
Interpretable and Personalized Apprenticeship Scheduling: Learning Interpretable Scheduling Policies from Heterogeneous User Demonstrations,,,https://papers.nips.cc/paper_files/paper/2020/file/477bdb55b231264bb53a7942fd84254d-Paper.pdf,2020,Reinforcement Learning
Neural Bridge Sampling for Evaluating Safety-Critical Autonomous Systems,,,https://papers.nips.cc/paper_files/paper/2020/file/475d66314dc56a0df8fb8f7c5dbbaf78-Paper.pdf,2020,Reinforcement Learning
Federated Principal Component Analysis,,,https://papers.nips.cc/paper_files/paper/2020/file/47a658229eb2368a99f1d032c8848542-Paper.pdf,2020,Optimization
(De)Randomized Smoothing for Certifiable Defense against Patch Attacks,,,https://papers.nips.cc/paper_files/paper/2020/file/47ce0875420b2dbacfc5535f94e68433-Paper.pdf,2020,Deep Learning
SMYRF - Efficient Attention using Asymmetric Clustering,,,https://papers.nips.cc/paper_files/paper/2020/file/47d40767c7e9df50249ebfd9c7cfff77-Paper.pdf,2020,Deep Learning
Task-Agnostic Online Reinforcement Learning with an Infinite Mixture of Gaussian Processes,,,https://papers.nips.cc/paper_files/paper/2020/file/47951a40efc0d2f7da8ff1ecbfde80f4-Paper.pdf,2020,Reinforcement Learning
A Simple and Efficient Smoothing Method for Faster Optimization and Local Exploration,,,https://papers.nips.cc/paper_files/paper/2020/file/481d462e46c2ab976294271a175b8929-Paper.pdf,2020,Optimization
Hyperparameter Ensembles for Robustness and Uncertainty Quantification,,,https://papers.nips.cc/paper_files/paper/2020/file/481fbfa59da2581098e841b7afc122f1-Paper.pdf,2020,Optimization
Neutralizing Self-Selection Bias in Sampling for Sortition,,,https://papers.nips.cc/paper_files/paper/2020/file/48237d9f2dea8c74c2a72126cf63d933-Paper.pdf,2020,Other
On the Convergence of Smooth Regularized Approximate Value Iteration Schemes,,,https://papers.nips.cc/paper_files/paper/2020/file/483101a6bc4e6c46a86222eb65fbcb6a-Paper.pdf,2020,Optimization
Benchmarking Deep Learning Interpretability in Time Series Predictions,,,https://papers.nips.cc/paper_files/paper/2020/file/47a3893cc405396a5c30d91320572d6d-Paper.pdf,2020,Other
Off-Policy Evaluation via the Regularized Lagrangian,,,https://papers.nips.cc/paper_files/paper/2020/file/488e4104520c6aab692863cc1dba45af-Paper.pdf,2020,Other
The LoCA Regret: A Consistent Metric to Evaluate Model-Based Behavior in Reinforcement Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/48db71587df6c7c442e5b76cc723169a-Paper.pdf,2020,Other
Towards Scalable Bayesian Learning of Causal DAGs,,,https://papers.nips.cc/paper_files/paper/2020/file/48f7d3043bc03e6c48a6f0ebc0f258a8-Paper.pdf,2020,Other
Neural Power Units,,,https://papers.nips.cc/paper_files/paper/2020/file/48e59000d7dfcf6c1d96ce4a603ed738-Paper.pdf,2020,Other
Bootstrapping neural processes,,,https://papers.nips.cc/paper_files/paper/2020/file/492114f6915a69aa3dd005aa4233ef51-Paper.pdf,2020,Other
Most ReLU Networks Suffer from $\ell^2$ Adversarial Perturbations,,,https://papers.nips.cc/paper_files/paper/2020/file/497476fe61816251905e8baafdf54c23-Paper.pdf,2020,Other
Large-Scale Adversarial Training for Vision-and-Language Representation Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/49562478de4c54fafd4ec46fdb297de5-Paper.pdf,2020,Other
Compositional Visual Generation with Energy Based Models,,,https://papers.nips.cc/paper_files/paper/2020/file/49856ed476ad01fcff881d57e161d73f-Paper.pdf,2020,Other
Factor Graph Grammars,,,https://papers.nips.cc/paper_files/paper/2020/file/49ca03822497d26a3943d5084ed59130-Paper.pdf,2020,Other
Introducing Routing Uncertainty in Capsule Networks,,,https://papers.nips.cc/paper_files/paper/2020/file/47fd3c87f42f55d4b233417d49c34783-Paper.pdf,2020,Other
Erdos Goes Neural: an Unsupervised Learning Framework for Combinatorial Optimization on Graphs,,,https://papers.nips.cc/paper_files/paper/2020/file/49f85a9ed090b20c8bed85a5923c669f-Paper.pdf,2020,Other
Debiasing Distributed Second Order Optimization with Surrogate Sketching and Scaled Regularization,,,https://papers.nips.cc/paper_files/paper/2020/file/4a46fbfca3f1465a27b210f4bdfe6ab3-Paper.pdf,2020,Other
Autoregressive Score Matching,,,https://papers.nips.cc/paper_files/paper/2020/file/4a4526b1ec301744aba9526d78fcb2a6-Paper.pdf,2020,Other
Neural Controlled Differential Equations for Irregular Time Series,,,https://papers.nips.cc/paper_files/paper/2020/file/4a5876b450b45371f6cfe5047ac8cd45-Paper.pdf,2020,Other
On Correctness of Automatic Differentiation for Non-Differentiable Functions,,,https://papers.nips.cc/paper_files/paper/2020/file/4aaa76178f8567e05c8e8295c96171d8-Paper.pdf,2020,Other
On Efficiency in Hierarchical Reinforcement Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/4a5cfa9281924139db466a8a19291aff-Paper.pdf,2020,Other
Dynamic Regret of Policy Optimization in Non-Stationary Environments,,,https://papers.nips.cc/paper_files/paper/2020/file/4b0091f82f50ff7095647fe893580d60-Paper.pdf,2020,Other
Probabilistic Linear Solvers for Machine Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/4afd521d77158e02aed37e2274b90c9c-Paper.pdf,2020,Other
Multipole Graph Neural Operator for Parametric Partial Differential Equations,,,https://papers.nips.cc/paper_files/paper/2020/file/4b21cf96d4cf612f239a6c322b10c8fe-Paper.pdf,2020,Other
Online Structured Meta-learning,,,https://papers.nips.cc/paper_files/paper/2020/file/4b86ca48d90bd5f0978afa3a012503a4-Paper.pdf,2020,Other
BlockGAN: Learning 3D Object-aware Scene Representations from Unlabelled Images,,,https://papers.nips.cc/paper_files/paper/2020/file/4b29fa4efe4fb7bc667c7b301b74d52d-Paper.pdf,2020,Other
Towards Interpretable Natural Language Understanding with Explanations as Latent Variables,,,https://papers.nips.cc/paper_files/paper/2020/file/4be2c8f27b8a420492f2d44463933eb6-Paper.pdf,2020,Other
Learning Strategic Network Emergence Games,,,https://papers.nips.cc/paper_files/paper/2020/file/4bb236de7787ceedafdff83bb8ea4710-Paper.pdf,2020,Reinforcement Learning
What Makes for Good Views for Contrastive Learning?,,,https://papers.nips.cc/paper_files/paper/2020/file/4c2e5eaae9152079b9e95845750bb9ab-Paper.pdf,2020,Deep Learning
Barking up the right tree: an approach to search over molecule synthesis DAGs,,,https://papers.nips.cc/paper_files/paper/2020/file/4cc05b35c2f937c5bd9e7d41d3686fff-Paper.pdf,2020,Optimization
The Mean-Squared Error of Double Q-Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/4bfbd52f4e8466dc12aaf30b7e057b66-Paper.pdf,2020,Reinforcement Learning
On Uniform Convergence and Low-Norm Interpolation Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/4cc5400e63624c44fadeda99f57588a6-Paper.pdf,2020,Optimization
Sampling from a k-DPP without looking at all items,,,https://papers.nips.cc/paper_files/paper/2020/file/4d410063822cd9be28f86701c0bc3a31-Paper.pdf,2020,Other
Bandit Samplers for Training Graph Neural Networks,,,https://papers.nips.cc/paper_files/paper/2020/file/4cea2358d3cc5f8cd32397ca9bc51b94-Paper.pdf,2020,Deep Learning
A Dictionary Approach to Domain-Invariant Learning in Deep Networks,,,https://papers.nips.cc/paper_files/paper/2020/file/490640b43519c77281cb2f8471e61a71-Paper.pdf,2020,Deep Learning
Evaluating and Rewarding Teamwork Using Cooperative Game Abstractions,,,https://papers.nips.cc/paper_files/paper/2020/file/4d95d05a4fc4eadbc3b9dde67afdca39-Paper.pdf,2020,Reinforcement Learning
Uncovering the Topology of Time-Varying fMRI Data using Cubical Persistence,,,https://papers.nips.cc/paper_files/paper/2020/file/4d771504ddcd28037b4199740df767e6-Paper.pdf,2020,Other
Profile Entropy: A Fundamental Measure for the Learnability and Compressibility of Distributions,,,https://papers.nips.cc/paper_files/paper/2020/file/4dbf29d90d5780cab50897fb955e4373-Paper.pdf,2020,Optimization
Exchangeable Neural ODE for Set Modeling,,,https://papers.nips.cc/paper_files/paper/2020/file/4db73860ecb5533b5a6c710341d5bbec-Paper.pdf,2020,Deep Learning
Hierarchical Poset Decoding for Compositional Generalization in Language,,,https://papers.nips.cc/paper_files/paper/2020/file/4d7e0d72898ae7ea3593eb5ebf20c744-Paper.pdf,2020,NLP
"Regularized linear autoencoders recover the principal components, eventually",,,https://papers.nips.cc/paper_files/paper/2020/file/4dd9cec1c21bc54eecb53786a2c5fa09-Paper.pdf,2020,Deep Learning
CoADNet: Collaborative Aggregation-and-Distribution Networks for Co-Salient Object Detection,,,https://papers.nips.cc/paper_files/paper/2020/file/4dc3ed26a29c9c3df3ec373524377a5b-Paper.pdf,2020,Computer Vision
Semi-Supervised Partial Label Learning via Confidence-Rated Margin Maximization,,,https://papers.nips.cc/paper_files/paper/2020/file/4dea382d82666332fb564f2e711cbc71-Paper.pdf,2020,Other
Learning Restricted Boltzmann Machines with Sparse Latent Variables,,,https://papers.nips.cc/paper_files/paper/2020/file/4e668929edb3bf915e1a3a9d96c3c97e-Paper.pdf,2020,Other
Sample Complexity of Asynchronous Q-Learning: Sharper Analysis and Variance Reduction,,,https://papers.nips.cc/paper_files/paper/2020/file/4eab60e55fe4c7dd567a0be28016bff3-Paper.pdf,2020,Other
Curriculum learning for multilevel budgeted combinatorial problems,,,https://papers.nips.cc/paper_files/paper/2020/file/4eb7d41ae6005f60fe401e56277ebd4e-Paper.pdf,2020,Other
Wavelet Flow: Fast Training of High Resolution Normalizing Flows,,,https://papers.nips.cc/paper_files/paper/2020/file/4491777b1aa8b5b32c2e8666dbe1a495-Paper.pdf,2020,Other
FedSplit: an algorithmic framework for fast federated optimization,,,https://papers.nips.cc/paper_files/paper/2020/file/4ebd440d99504722d80de606ea8507da-Paper.pdf,2020,Optimization
Estimation and Imputation in Probabilistic Principal Component Analysis with Missing Not At Random Data,,,https://papers.nips.cc/paper_files/paper/2020/file/4ecb679fd35dcfd0f0894c399590be1a-Paper.pdf,2020,Other
Neuronal Gaussian Process Regression,,,https://papers.nips.cc/paper_files/paper/2020/file/4ef2f8259495563cb3a8ea4449ec4f9f-Paper.pdf,2020,Other
Nonconvex Sparse Graph Learning under Laplacian Constrained Graphical Model,,,https://papers.nips.cc/paper_files/paper/2020/file/4ef42b32bccc9485b10b8183507e5d82-Paper.pdf,2020,Other
Synthetic Data Generators -- Sequential and Private,,,https://papers.nips.cc/paper_files/paper/2020/file/4eff0720836a198b6174eecf02cbfdbf-Paper.pdf,2020,Other
Uncertainty Quantification for Inferring Hawkes Networks,,,https://papers.nips.cc/paper_files/paper/2020/file/4f00921114932db3f8662a41b44ee68f-Paper.pdf,2020,Other
Implicit Distributional Reinforcement Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/4f20f7f5d2e7a1b640ebc8244428558c-Paper.pdf,2020,Other
Auxiliary Task Reweighting for Minimum-data Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/4f87658ef0de194413056248a00ce009-Paper.pdf,2020,Other
Small Nash Equilibrium Certificates in Very Large Games,,,https://papers.nips.cc/paper_files/paper/2020/file/4fbe073f17f161810fdf3dab1307b30f-Paper.pdf,2020,Other
Training Linear Finite-State Machines,,,https://papers.nips.cc/paper_files/paper/2020/file/4fc28b7093b135c21c7183ac07e928a6-Paper.pdf,2020,Other
Efficient active learning of sparse halfspaces with arbitrary bounded noise,,,https://papers.nips.cc/paper_files/paper/2020/file/5034a5d62f91942d2a7aeaf527dfe111-Paper.pdf,2020,Other
Denoising Diffusion Probabilistic Models,,,https://papers.nips.cc/paper_files/paper/2020/file/4c5bcfec8584af0d967f1ab10179ca4b-Paper.pdf,2020,Deep Learning
Swapping Autoencoder for Deep Image Manipulation,,,https://papers.nips.cc/paper_files/paper/2020/file/50905d7b2216bfeccb5b41016357176b-Paper.pdf,2020,Other
Faster Differentially Private Samplers via Rényi Divergence Analysis of Discretized Langevin MCMC,,,https://papers.nips.cc/paper_files/paper/2020/file/50cf0fe63e0ff857e1c9d01d827267ca-Paper.pdf,2020,Other
GramGAN: Deep 3D Texture Synthesis From 2D Exemplars,,,https://papers.nips.cc/paper_files/paper/2020/file/4df5bde009073d3ef60da64d736724d6-Paper.pdf,2020,Other
RL Unplugged: A Suite of Benchmarks for Offline Reinforcement Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/51200d29d1fc15f5a71c1dab4bb54f7c-Paper.pdf,2020,Other
Dual T: Reducing Estimation Error for Transition Matrix in Label-noise Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/512c5cad6c37edb98ae91c8a76c3a291-Paper.pdf,2020,Other
Self-Supervised Few-Shot Learning on Point Clouds,,,https://papers.nips.cc/paper_files/paper/2020/file/50c1f44e426560f3f2cdcb3e19e39903-Paper.pdf,2020,Other
Interior Point Solving for LP-based prediction+optimisation,,,https://papers.nips.cc/paper_files/paper/2020/file/51311013e51adebc3c34d2cc591fefee-Paper.pdf,2020,Other
A simple normative network approximates local non-Hebbian learning in the cortex,,,https://papers.nips.cc/paper_files/paper/2020/file/5133aa1d673894d5a05b9d83809b9dbe-Paper.pdf,2020,Other
Kernelized information bottleneck leads to biologically plausible 3-factor Hebbian learning in deep networks,,,https://papers.nips.cc/paper_files/paper/2020/file/517f24c02e620d5a4dac1db388664a63-Paper.pdf,2020,Deep Learning
Correlation Robust Influence Maximization,,,https://papers.nips.cc/paper_files/paper/2020/file/4ee78d4122ef8503fe01cdad3e9ea4ee-Paper.pdf,2020,Optimization
Fair regression with Wasserstein barycenters,,,https://papers.nips.cc/paper_files/paper/2020/file/51cdbd2611e844ece5d80878eb770436-Paper.pdf,2020,Other
UWSOD: Toward Fully-Supervised-Level Capacity Weakly Supervised Object Detection,,,https://papers.nips.cc/paper_files/paper/2020/file/4e0928de075538c593fbdabb0c5ef2c3-Paper.pdf,2020,Computer Vision
Understanding the Role of Training Regimes in Continual Learning,,,https://papers.nips.cc/paper_files/paper/2020/file/518a38cc9a0173d0b2dc088166981cf8-Paper.pdf,2020,Deep Learning
Exactly Computing the Local Lipschitz Constant of ReLU Networks,,,https://papers.nips.cc/paper_files/paper/2020/file/5227fa9a19dce7ba113f50a405dcaf09-Paper.pdf,2020,Optimization
Training Stronger Baselines for Learning to Optimize,,,https://papers.nips.cc/paper_files/paper/2020/file/51f4efbfb3e18f4ea053c4d3d282c4e2-Paper.pdf,2020,Optimization
A Single-Loop Smoothed Gradient Descent-Ascent Algorithm for Nonconvex-Concave Min-Max Problems,,,https://papers.nips.cc/paper_files/paper/2020/file/52aaa62e71f829d41d74892a18a11d59-Paper.pdf,2020,Optimization
"On the Ergodicity, Bias and Asymptotic Normality of Randomized Midpoint Sampling Method",,,https://papers.nips.cc/paper_files/paper/2020/file/5265d33c184af566aeb7ef8afd0b9b03-Paper.pdf,2020,Optimization
Generating Correct Answers for Progressive Matrices Intelligence Tests,,,https://papers.nips.cc/paper_files/paper/2020/file/52cf49fea5ff66588408852f65cf8272-Paper.pdf,2020,Other
HyNet: Learning Local Descriptor with Hybrid Similarity Measure and Triplet Loss,,,https://papers.nips.cc/paper_files/paper/2020/file/52d2752b150f9c35ccb6869cbf074e48-Paper.pdf,2020,Computer Vision
Preference learning along multiple criteria: A game-theoretic perspective,,,https://papers.nips.cc/paper_files/paper/2020/file/52f4691a4de70b3c441bca6c546979d9-Paper.pdf,2020,Optimization
Multi-Plane Program Induction with 3D Box Priors,,,https://papers.nips.cc/paper_files/paper/2020/file/5301c4d888f5204274439e6dcf5fdb54-Paper.pdf,2020,Computer Vision
